month,count,sentiment,subjectivity,reading_ease,grade_level,retweet_count,favorite_count,length,subject
2020-06,166,0.13032045269371131,0.43404594278991876,65.58542168674708,7.8234939759036175,23815.927710843385,79701.15662650607,199.09036144578323,domestic_policy
2020-05,139,0.12610208407107382,0.44861755776246487,67.25805755395686,7.415827338129498,20723.474820143874,61681.08633093528,253.6115107913667,domestic_policy
2020-04,107,0.066986999206681,0.42031558977787287,63.91504672897198,8.174766355140184,21242.96261682242,73121.09345794395,197.95327102803745,domestic_policy
2020-03,103,0.12820975652936464,0.47341077307651513,64.80009708737863,7.973786407766989,17250.679611650477,55967.679611650485,190.12621359223294,domestic_policy
2020-02,158,0.09899082097997107,0.4598284943532457,65.7803164556963,8.20632911392405,15566.493670886075,46449.66455696203,190.4050632911392,domestic_policy
2020-01,206,0.0722250329228485,0.37509345263390564,64.96597087378642,8.379126213592233,20326.81067961166,67244.27184466016,183.8155339805825,domestic_policy
2019-12,127,0.11550340896917104,0.4502316013258082,67.54110236220477,8.081889763779525,19934.02362204725,84110.74803149608,220.8503937007874,domestic_policy
2019-11,154,0.07982756789375747,0.4071441747122087,66.16649350649355,7.887012987012991,16424.902597402604,51151.53246753248,189.5844155844156,domestic_policy
2019-10,256,0.06820910239391682,0.4439133708269451,63.877187500000076,8.52343749999999,17200.914062500007,49956.00390625001,189.12499999999991,domestic_policy
2019-09,149,0.08397929982955153,0.45621457100567847,64.9261073825503,8.393959731543626,15939.973154362413,53209.68456375839,196.69798657718115,domestic_policy
2019-08,96,0.10156714841871096,0.4696393003697689,66.2534375,8.252083333333333,16320.239583333334,59799.958333333336,201.83333333333334,domestic_policy
2019-07,164,0.03862230413294763,0.49325217264829635,64.92957317073171,8.294512195121946,21566.79268292683,83339.2256097561,211.6890243902439,domestic_policy
2019-06,100,0.0593138495928674,0.4150375463821893,64.86799999999997,8.749000000000006,19408.030000000002,72464.32000000002,224.84,domestic_policy
2019-05,138,0.03638846910269013,0.4398701072143101,63.248985507246395,8.910869565217398,17706.25362318842,63626.99275362318,211.9927536231884,domestic_policy
2019-04,115,0.11610506116697886,0.48785381200350136,66.96869565217393,7.925217391304351,22482.573913043478,82950.5739130435,201.33913043478262,domestic_policy
2019-03,92,0.07816906880986364,0.4616422924901185,61.52336956521741,9.098913043478255,24543.597826086963,90399.76086956523,218.6086956521739,domestic_policy
2019-02,51,0.08415401577297585,0.44583435141733463,64.80529411764702,8.329411764705881,26625.156862745098,109471.88235294117,224.52941176470588,domestic_policy
2019-01,123,0.09943127349486235,0.42862225987545377,68.33959349593498,7.933333333333329,28388.69918699187,106654.44715447155,205.34959349593495,domestic_policy
2018-12,92,0.11316737203912085,0.5179324933750401,69.08706521739133,7.631521739130432,25137.771739130436,105044.97826086957,239.4782608695652,domestic_policy
2018-11,90,0.17752064051560582,0.5232355194996068,67.06933333333335,7.768888888888891,21250.88888888889,82511.75555555554,222.74444444444444,domestic_policy
2018-10,85,0.13303047393199702,0.5223490857959343,66.25023529411766,7.420000000000001,22046.08235294118,82537.76470588238,213.14117647058825,domestic_policy
2018-09,57,0.1494632962878577,0.5520019702635617,69.56456140350876,7.549122807017543,20653.771929824557,82484.61403508768,231.82456140350877,domestic_policy
2018-08,72,0.15646850454898578,0.5161097256698692,66.99722222222223,7.91388888888889,21202.40277777777,86275.125,249.43055555555554,domestic_policy
2018-07,66,0.10390867005536017,0.5211838347138675,66.4524242424242,8.38939393939394,21706.46969696969,90057.66666666667,232.6060606060606,domestic_policy
2018-06,74,0.13909988742801246,0.5351883519651376,68.23067567567573,7.562162162162158,21573.364864864867,88357.22972972975,236.0,domestic_policy
2018-05,53,0.11728173104099658,0.5448320776757436,64.21509433962265,8.905660377358496,22534.490566037737,90571.92452830185,241.26415094339623,domestic_policy
2018-04,56,0.13239600082457223,0.5376744421253349,67.78607142857142,7.810714285714288,21750.392857142862,90388.69642857143,238.78571428571428,domestic_policy
2018-03,41,0.16104679196142607,0.4539390419878226,66.77926829268293,8.08292682926829,23312.268292682926,93302.0487804878,231.0,domestic_policy
2018-02,62,0.1303283472479901,0.45932953215499284,61.51145161290323,9.625806451612904,25058.8064516129,104195.7741935484,233.08064516129033,domestic_policy
