month,count,sentiment,subjectivity,reading_ease,grade_level,retweet_count,favorite_count,length,subject
2015-06,37,0.11009241384241389,0.4196214071214071,72.90621621621624,6.28918918918919,701.6756756756756,1028.4324324324325,115.24324324324324,foreign_policy
2015-05,50,0.25380755621693135,0.5095088624338624,71.87859999999999,6.352,211.6,273.37999999999994,108.26,foreign_policy
2015-04,34,0.07489447167755996,0.43913398692810446,59.25617647058824,7.779411764705882,87.82352941176471,113.20588235294117,116.17647058823529,foreign_policy
2015-03,24,0.2876758031705948,0.40388783670033673,61.90666666666666,8.316666666666663,181.5,206.54166666666663,107.91666666666667,foreign_policy
2015-02,19,0.18687001594896333,0.44401116427432213,62.11736842105263,7.805263157894737,328.36842105263156,312.2631578947368,106.36842105263158,foreign_policy
2015-01,22,0.19578921315426998,0.484151170798898,61.17136363636364,7.359090909090909,318.4090909090909,341.1363636363636,97.22727272727273,foreign_policy
2014-12,23,0.030887602735428836,0.3157836125227429,68.97565217391305,6.665217391304348,105.8695652173913,126.2608695652174,104.3913043478261,foreign_policy
2014-11,46,0.09755258328627898,0.46765974967061924,67.56717391304349,7.186956521739131,281.0217391304348,377.0869565217391,114.43478260869566,foreign_policy
2014-10,57,-0.011546202944229254,0.37833529530897964,72.05561403508771,6.4526315789473685,420.5438596491228,446.03508771929825,114.15789473684211,foreign_policy
2014-09,41,0.018140423544386972,0.43816662560564995,74.94292682926827,5.85609756097561,292.14634146341456,355.0487804878049,113.0,foreign_policy
2014-08,38,0.1440125645553277,0.47251908179539753,64.20657894736841,7.702631578947369,330.71052631578954,335.2105263157895,113.36842105263158,foreign_policy
2014-07,53,0.09428644599635165,0.34680038253151463,64.48584905660374,7.590566037735848,221.71698113207546,215.49056603773585,108.37735849056604,foreign_policy
2014-06,66,-0.008892699086827858,0.46694124688442873,69.23606060606062,7.015151515151515,256.1060606060607,234.03030303030303,116.71212121212122,foreign_policy
2014-05,30,0.2302037337662338,0.43164802789802786,64.09566666666666,7.429999999999998,489.7000000000001,472.3999999999999,105.2,foreign_policy
2014-04,24,0.06363042628667628,0.5206634800384801,71.07083333333331,6.8374999999999995,117.25,120.45833333333333,106.66666666666667,foreign_policy
2014-03,14,0.17118197278911568,0.4225113378684808,69.7764285714286,7.05,247.92857142857142,247.57142857142858,118.0,foreign_policy
2014-02,13,0.0248695054945055,0.4932783882783882,59.142307692307696,8.93076923076923,266.15384615384613,211.07692307692307,119.07692307692308,foreign_policy
2014-01,14,0.10061468479437229,0.5857729076479077,68.02428571428571,7.8571428571428585,224.85714285714286,177.14285714285714,115.28571428571429,foreign_policy
2013-12,13,0.08343514124764126,0.3988769563769564,63.58076923076923,8.26153846153846,202.69230769230768,154.69230769230768,110.61538461538461,foreign_policy
2013-11,21,0.07762394351680064,0.4008402047687762,70.59857142857143,7.352380952380951,266.14285714285717,198.57142857142858,122.14285714285714,foreign_policy
2013-10,22,0.05055670339761249,0.46387167125803475,71.55818181818181,6.627272727272728,395.5,239.86363636363637,109.54545454545455,foreign_policy
2013-09,53,0.06032588349805329,0.4789210841569332,72.1530188679245,6.809433962264151,381.0566037735849,303.58490566037733,116.50943396226415,foreign_policy
2013-08,45,0.07586577080327078,0.5031646624979957,68.46022222222226,7.26,325.24444444444447,175.7333333333333,111.06666666666666,foreign_policy
2013-07,49,0.13098069801513673,0.42625835615631535,67.60877551020411,6.8081632653061215,173.6530612244898,97.46938775510206,106.16326530612245,foreign_policy
2013-06,38,0.12309692317916,0.3392374401913876,65.87868421052632,7.44736842105263,255.5789473684211,205.42105263157896,103.15789473684211,foreign_policy
2013-05,37,0.1581266981266981,0.45856946231946233,67.10243243243244,7.51891891891892,563.4864864864865,304.5405405405405,114.75675675675676,foreign_policy
2013-04,80,0.06075935696248197,0.409913713023088,69.73800000000004,6.773749999999998,158.79999999999995,80.43750000000001,100.81250000000001,foreign_policy
